customer_id,age,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,customer_satisfaction,support_calls,churn
CUST_009027,38,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.18,1235.15,4,2,No
CUST_009028,61,Female,0,Yes,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.72,1607.94,3,1,No
CUST_009029,49,Male,0,Yes,Yes,22,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,42.06,900.74,4,3,No
CUST_009030,34,Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),75.22,306.23,1,3,Yes
CUST_009031,44,Male,0,Yes,Yes,2,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),64.66,123.59,3,4,Yes
CUST_009032,41,Female,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.94,1572.33,5,1,No
CUST_009033,52,Male,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),49.52,661.3,2,3,No
CUST_009034,27,Female,0,Yes,No,25,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),77.14,2117.34,2,0,No
CUST_009035,44,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.84,1161.19,3,1,No
CUST_009036,50,Male,0,Yes,Yes,48,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.48,3655.89,4,0,No
CUST_009037,45,Female,0,No,Yes,20,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,37.45,758.96,3,2,No
CUST_009038,65,Female,1,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),41.36,597.71,5,2,No
CUST_009039,56,Female,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),48.39,1364.0,2,0,No
CUST_009040,44,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),38.97,424.32,4,2,No
CUST_009041,48,Male,0,Yes,Yes,23,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.38,1642.86,3,0,No
CUST_009042,49,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.61,30.38,2,1,Yes
CUST_009043,51,Female,0,Yes,No,41,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.55,2170.93,3,7,Yes
CUST_009044,18,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,40.51,2955.24,4,2,No
CUST_009045,40,Female,0,Yes,Yes,72,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,53.71,4035.22,1,1,No
CUST_009046,22,Male,0,No,No,10,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,74.53,689.46,5,1,No
CUST_009047,64,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.2,554.84,4,2,No
CUST_009048,44,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,54.51,336.81,3,4,No
CUST_009049,42,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,57.02,462.17,3,2,No
CUST_009050,58,Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,67.74,998.14,3,0,No
CUST_009051,51,Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,66.63,1985.86,1,2,No
CUST_009052,28,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),78.5,78.44,2,2,Yes
CUST_009053,43,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Mailed check,62.07,779.19,3,3,No
CUST_009054,39,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.67,548.14,3,1,No
CUST_009055,18,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,45.56,235.03,4,4,No
CUST_009056,34,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),64.0,67.5,3,4,No
CUST_009057,42,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,84.85,1392.58,3,4,No
CUST_009058,43,Male,0,No,No,24,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,42.98,934.37,5,0,No
CUST_009059,22,Female,0,Yes,No,24,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),62.15,1549.41,4,2,No
CUST_009060,62,Female,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),40.47,399.91,4,1,Yes
CUST_009061,43,Female,0,No,No,6,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,53.06,287.5,4,1,No
CUST_009062,45,Male,0,Yes,Yes,5,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),39.53,193.12,4,3,No
CUST_009063,51,Female,0,No,No,1,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,58.74,59.42,4,1,No
CUST_009064,33,Female,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.12,155.09,4,2,Yes
CUST_009065,51,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),53.7,2003.96,3,3,No
CUST_009066,39,Female,0,No,No,1,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),42.36,45.87,4,5,Yes
CUST_009067,31,Female,0,No,No,1,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,77.48,70.08,5,4,Yes
CUST_009068,53,Male,0,No,Yes,3,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),65.89,193.61,2,0,Yes
CUST_009069,67,Male,1,No,No,13,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,81.89,1096.81,1,1,Yes
CUST_009070,55,Female,0,Yes,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,37.81,315.8,5,2,No
CUST_009071,58,Male,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,46.37,196.29,4,7,Yes
CUST_009072,37,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,53.79,117.56,4,1,Yes
CUST_009073,21,Male,0,Yes,No,67,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),73.25,4463.07,2,2,No
CUST_009074,67,Male,1,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,55.3,2907.05,5,2,No
CUST_009075,75,Male,1,Yes,No,35,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,35.13,1345.91,3,2,No
CUST_009076,68,Female,1,No,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),84.7,478.64,2,3,No
CUST_009077,39,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.74,351.76,3,2,No
CUST_009078,27,Female,0,No,No,26,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,71.39,1770.59,2,3,No
CUST_009079,29,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),50.91,432.08,4,1,No
CUST_009080,19,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),71.72,1171.58,3,2,No
CUST_009081,43,Male,0,No,Yes,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,63.83,1472.01,4,4,No
CUST_009082,69,Male,1,No,No,17,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.58,983.48,3,2,Yes
CUST_009083,42,Male,0,Yes,Yes,12,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,48.16,594.76,4,3,No
CUST_009084,49,Female,0,Yes,Yes,10,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,57.89,589.3,3,2,No
CUST_009085,65,Female,1,Yes,No,36,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,48.18,1698.08,2,1,No
CUST_009086,38,Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),69.78,2058.52,4,1,No
CUST_009087,75,Male,1,Yes,Yes,28,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),43.26,1123.34,4,3,No
CUST_009088,74,Male,1,Yes,Yes,11,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,53.09,548.15,3,2,No
CUST_009089,43,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),42.83,1564.69,1,1,No
CUST_009090,36,Female,0,Yes,No,72,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,29.65,1945.83,3,2,No
CUST_009091,55,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,42.84,1129.41,2,2,No
CUST_009092,39,Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.23,647.15,4,1,No
CUST_009093,27,Female,0,No,Yes,38,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),46.37,1808.48,2,2,No
CUST_009094,64,Male,0,No,Yes,22,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.21,1397.37,2,2,Yes
CUST_009095,63,Female,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),31.1,1460.7,3,0,No
CUST_009096,47,Male,0,No,No,29,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,61.16,1669.74,3,1,Yes
CUST_009097,26,Female,0,No,No,35,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),84.25,3189.1,4,2,No
CUST_009098,26,Female,0,Yes,No,26,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,77.38,2090.24,4,0,No
CUST_009099,46,Female,0,No,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),28.13,53.24,3,2,No
CUST_009100,37,Female,0,Yes,Yes,15,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,36.07,590.29,4,1,No
CUST_009101,39,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),24.6,24.54,2,0,Yes
CUST_009102,60,Male,0,No,Yes,14,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),48.64,692.35,4,2,No
CUST_009103,55,Male,0,No,No,30,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,78.43,2414.94,3,1,Yes
CUST_009104,65,Female,1,Yes,No,13,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.98,1143.03,5,1,No
CUST_009105,30,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,70.87,71.97,4,0,Yes
CUST_009106,39,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,58.02,625.26,3,3,No
CUST_009107,56,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.46,45.66,3,0,Yes
CUST_009108,51,Female,0,No,No,36,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,49.17,1760.29,4,1,No
CUST_009109,67,Female,1,Yes,No,36,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,57.64,2122.14,5,1,No
CUST_009110,51,Female,0,Yes,Yes,39,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),64.07,2519.08,4,2,No
CUST_009111,72,Male,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,66.94,67.87,4,1,No
CUST_009112,53,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),47.85,43.95,2,3,No
CUST_009113,60,Male,0,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.27,1335.74,5,2,No
CUST_009114,40,Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.85,228.7,4,2,Yes
CUST_009115,45,Female,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.39,931.59,3,1,No
CUST_009116,58,Female,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,40.9,1476.26,2,2,No
CUST_009117,69,Female,1,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),49.93,738.0,3,4,Yes
CUST_009118,55,Female,0,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,55.93,1024.52,4,2,No
CUST_009119,43,Female,0,No,No,6,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,39.48,238.77,4,0,No
CUST_009120,65,Female,1,Yes,No,61,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),38.26,2497.87,2,2,No
CUST_009121,18,Female,0,No,No,8,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),56.39,492.28,3,2,No
CUST_009122,23,Male,0,Yes,Yes,5,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,70.1,358.1,4,3,No
CUST_009123,55,Female,0,No,Yes,17,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,67.39,1101.15,4,6,Yes
CUST_009124,45,Male,0,No,Yes,5,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,47.36,223.69,4,2,No
CUST_009125,54,Male,0,Yes,Yes,27,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.74,1188.79,3,4,No
CUST_009126,45,Female,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),46.89,777.16,4,3,No
CUST_009127,53,Female,0,Yes,No,3,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,44.87,144.95,3,0,No
CUST_009128,32,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),57.96,56.38,4,1,No
CUST_009129,53,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.32,111.28,5,3,Yes
CUST_009130,59,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.63,98.47,3,5,Yes
CUST_009131,63,Female,0,Yes,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),42.68,384.43,4,0,No
CUST_009132,75,Male,1,No,Yes,42,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.25,2050.9,4,6,Yes
CUST_009133,48,Female,0,Yes,No,1,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,48.23,47.98,4,1,No
CUST_009134,49,Male,0,Yes,No,3,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),53.88,176.68,4,1,No
CUST_009135,22,Male,0,Yes,No,8,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,35.38,269.76,2,4,Yes
CUST_009136,37,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,50.68,976.67,3,0,No
CUST_009137,42,Male,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.6,1597.34,5,2,No
CUST_009138,60,Male,0,No,No,60,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.5,2915.74,4,0,No
CUST_009139,35,Male,0,Yes,No,12,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),40.03,519.32,3,2,No
CUST_009140,56,Male,0,No,No,2,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,75.97,159.57,2,2,Yes
CUST_009141,44,Male,0,Yes,No,5,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),42.04,228.25,2,2,Yes
CUST_009142,42,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,41.95,328.92,2,4,Yes
CUST_009143,48,Male,0,Yes,No,37,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,51.14,2035.59,5,1,No
CUST_009144,39,Male,0,No,No,27,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),37.68,1052.33,4,2,Yes
CUST_009145,38,Male,0,Yes,No,5,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,41.87,224.35,4,3,Yes
CUST_009146,19,Male,0,Yes,No,43,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),35.14,1643.77,2,4,No
CUST_009147,41,Female,0,No,Yes,47,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),54.83,2691.94,4,1,No
CUST_009148,37,Female,0,Yes,No,51,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),45.73,2505.86,4,1,No
CUST_009149,37,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,65.55,467.6,2,2,No
CUST_009150,51,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),37.03,109.35,4,2,No
CUST_009151,54,Female,0,No,Yes,2,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,65.1,121.01,4,2,No
CUST_009152,48,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,45.21,489.18,3,1,Yes
CUST_009153,59,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),92.98,1147.69,2,2,No
CUST_009154,53,Female,0,No,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),45.24,2114.47,4,2,No
CUST_009155,40,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.38,340.06,4,2,No
CUST_009156,38,Male,0,No,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,74.89,1859.65,3,6,Yes
CUST_009157,49,Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),44.43,1556.09,4,1,No
CUST_009158,53,Male,0,Yes,No,7,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,83.18,609.31,4,1,No
CUST_009159,65,Female,1,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.9,170.12,5,4,No
CUST_009160,62,Female,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,76.81,2152.17,4,3,No
