property_id,neighborhood,distance_to_city_center,distance_to_metro,distance_to_school,crime_rate,house_age,total_area,bedrooms,bathrooms,floors,garage,garden,basement,balcony,construction_quality,renovation_status,heating_type,air_conditioning,parking_spaces,energy_efficiency,listing_duration,season_sold,year_sold,sale_price
PROP_007027,Oakwood,14.8,168,39,1.0,15,82,4,2,2,1,1,1,1,Standard,Full,Central,1,0,C,44,Spring,2022,484.4
PROP_007028,Oakwood,0.7,254,208,1.0,44,160,4,3,1,1,1,1,0,Standard,Full,Electric,1,1,D,31,Fall,2022,923.0
PROP_007029,Pine Valley,2.2,147,388,1.0,3,73,4,3,2,1,1,0,1,Standard,Full,Electric,1,2,C,36,Summer,2021,516.9
PROP_007030,Maple Heights,2.9,366,380,1.0,14,72,2,3,2,0,1,0,1,Basic,Partial,Gas,0,1,D,118,Winter,2023,281.9
PROP_007031,Downtown,3.9,235,103,1.0,3,77,4,2,2,1,0,1,1,Standard,Full,Central,1,2,A,40,Spring,2021,926.6
PROP_007032,Garden City,5.4,282,110,1.0,100,103,3,3,2,1,1,0,0,Standard,Partial,Electric,1,1,F,62,Fall,2022,381.4
PROP_007033,Maple Heights,3.5,1213,48,1.0,1,268,2,2,1,1,0,1,0,Premium,Partial,Gas,0,3,C,74,Spring,2021,1200.0
PROP_007034,Oakwood,6.0,390,256,1.0,15,104,3,2,1,0,1,0,0,Standard,Full,Central,0,0,D,54,Summer,2022,452.9
PROP_007035,Forest Glen,5.2,196,119,1.0,0,50,4,2,1,0,1,0,0,Standard,Partial,Gas,1,3,D,12,Summer,2022,332.0
PROP_007036,Elmwood,1.9,1096,82,1.0,14,226,4,3,1,1,1,1,1,Standard,Never,Electric,0,1,D,17,Spring,2021,804.8
PROP_007037,Forest Glen,1.6,100,56,1.0,14,115,2,2,3,1,1,1,0,Premium,Never,Electric,1,2,C,2,Fall,2022,801.3
PROP_007038,Prairie Meadows,0.8,188,30,1.0,2,137,4,4,2,1,1,0,1,Standard,Never,Central,1,3,D,55,Fall,2022,841.4
PROP_007039,Maple Heights,1.6,253,72,1.0,16,99,3,2,2,1,0,1,1,Premium,Partial,Central,0,1,C,9,Summer,2021,659.8
PROP_007040,Lakeside,1.4,70,126,1.0,17,115,1,2,2,1,1,0,0,Standard,Never,Central,1,1,A,147,Summer,2023,758.3
PROP_007041,Hillcrest,0.8,382,104,1.0,6,82,5,1,2,1,1,0,0,Basic,Partial,Electric,0,1,C,27,Spring,2020,368.4
PROP_007042,Oakwood,0.6,68,180,1.0,12,95,2,1,1,1,0,1,0,Basic,Never,Electric,0,0,D,39,Summer,2022,221.1
PROP_007043,Cedar Park,3.3,330,317,1.0,2,327,2,3,1,1,1,0,0,Premium,Never,Central,1,2,E,12,Fall,2021,1200.0
PROP_007044,Oakwood,2.3,733,30,1.0,3,107,4,3,2,1,1,1,1,Basic,Full,Gas,0,2,C,25,Fall,2022,786.1
PROP_007045,Mountain View,0.5,149,203,1.0,5,95,3,3,2,0,1,0,1,Standard,Never,Gas,1,2,B,17,Summer,2023,828.3
PROP_007046,Forest Glen,3.8,598,34,1.0,1,191,2,1,1,1,0,0,1,Standard,Partial,Central,0,1,G,16,Summer,2020,492.8
PROP_007047,Sunset District,3.7,153,155,1.0,16,151,1,2,1,0,1,1,1,Basic,Partial,Electric,1,1,B,12,Spring,2023,739.6
PROP_007048,Garden City,2.8,922,125,1.0,10,101,4,3,2,0,1,0,1,Standard,Full,Central,1,2,D,26,Summer,2020,491.3
PROP_007049,Coastal Heights,3.1,159,30,1.0,42,166,4,3,3,1,1,1,0,Premium,Partial,Electric,1,2,B,25,Spring,2023,1200.0
PROP_007050,Maple Heights,0.8,643,64,1.0,10,163,4,2,3,0,0,1,0,Standard,Partial,Central,0,3,D,14,Summer,2022,995.6
PROP_007051,Lakeside,0.8,348,30,1.0,15,67,1,3,2,0,0,0,0,Standard,Never,Central,0,2,D,3,Winter,2023,292.2
PROP_007052,Prairie Meadows,0.5,300,30,1.0,38,59,5,3,2,1,1,0,0,Standard,Never,Electric,0,0,D,5,Summer,2020,197.9
PROP_007053,Garden City,0.6,184,86,1.0,5,136,4,3,2,1,0,0,1,Premium,Partial,Central,0,0,G,71,Summer,2023,1035.7
PROP_007054,Oakwood,16.8,69,884,1.0,21,65,3,1,2,0,1,0,0,Basic,Partial,Electric,0,1,A,48,Summer,2023,160.7
PROP_007055,Garden City,0.5,1493,90,1.0,0,326,3,3,1,1,1,1,0,Standard,Never,Central,1,2,C,48,Fall,2022,1200.0
PROP_007056,Oakwood,14.5,118,139,1.0,9,107,6,3,2,1,1,0,1,Standard,Never,Central,1,3,A,10,Fall,2020,490.6
PROP_007057,Coastal Heights,0.5,237,30,1.0,5,325,1,2,1,1,1,1,0,Basic,Never,Central,1,3,C,32,Fall,2020,1200.0
PROP_007058,Coastal Heights,0.6,82,65,1.0,0,245,3,3,3,0,1,1,0,Standard,Never,Central,0,2,B,13,Spring,2022,1200.0
PROP_007059,Lakeside,4.1,50,30,1.0,0,50,4,1,1,0,1,0,0,Standard,Full,Central,0,1,B,16,Summer,2023,348.4
PROP_007060,Oakwood,8.4,641,301,1.0,19,255,4,4,2,1,0,0,1,Standard,Never,Central,0,2,B,11,Summer,2022,1200.0
PROP_007061,Coastal Heights,2.0,195,30,1.0,12,150,4,3,3,1,0,1,0,Standard,Partial,Central,0,2,D,47,Summer,2021,1200.0
PROP_007062,Garden City,4.5,1035,148,1.0,5,60,4,1,3,1,1,1,0,Standard,Never,Central,0,2,E,83,Summer,2021,216.4
PROP_007063,Hillcrest,1.8,50,132,1.0,6,160,5,2,2,1,1,1,1,Standard,Full,Central,1,2,D,19,Summer,2021,1200.0
PROP_007064,Riverside,3.7,248,43,1.0,17,335,4,3,2,1,0,0,1,Basic,Never,Electric,1,1,D,52,Winter,2022,1200.0
PROP_007065,Mountain View,0.5,385,30,1.0,21,93,3,2,1,1,0,1,0,Standard,Never,Central,1,0,F,160,Winter,2020,339.2
PROP_007066,Elmwood,0.7,487,176,1.0,0,141,2,2,2,1,0,0,1,Basic,Never,Gas,1,2,A,3,Summer,2021,454.9
PROP_007067,Downtown,0.5,288,69,1.0,32,187,3,3,2,1,1,0,1,Basic,Partial,Central,0,2,D,32,Summer,2022,1200.0
PROP_007068,Garden City,3.0,184,810,1.0,13,146,5,2,2,1,0,0,0,Basic,Partial,Gas,1,3,D,11,Fall,2020,663.8
PROP_007069,Oakwood,7.0,741,137,1.0,23,201,3,2,2,1,1,0,0,Premium,Partial,Electric,0,0,E,9,Spring,2020,991.0
PROP_007070,Prairie Meadows,0.6,103,912,1.0,8,124,3,1,3,0,1,1,0,Basic,Never,Gas,0,3,F,17,Spring,2022,310.0
PROP_007071,Hillcrest,0.5,523,234,1.0,9,50,1,2,2,1,0,1,0,Premium,Partial,Central,0,1,C,54,Spring,2021,300.5
PROP_007072,Riverside,8.3,51,141,1.0,12,197,3,2,3,1,0,1,1,Standard,Never,Electric,0,1,C,1,Fall,2020,814.9
PROP_007073,Downtown,0.5,380,75,1.0,0,132,3,4,1,1,0,1,1,Standard,Partial,Central,0,1,C,12,Fall,2021,1200.0
PROP_007074,Hillcrest,3.6,177,30,1.0,45,50,4,3,2,1,1,1,0,Standard,Never,Electric,1,1,B,11,Fall,2022,403.9
PROP_007075,Hillcrest,0.5,50,94,1.0,42,55,3,2,1,1,0,0,1,Standard,Partial,Central,0,0,B,1,Winter,2020,222.4
PROP_007076,Riverside,2.2,120,104,1.0,17,140,3,2,2,1,0,1,0,Standard,Partial,Central,0,0,D,23,Spring,2020,710.6
PROP_007077,Prairie Meadows,7.0,344,496,1.0,11,120,4,4,3,1,1,1,1,Standard,Partial,Electric,0,1,B,14,Fall,2021,547.9
PROP_007078,Prairie Meadows,18.3,473,481,1.0,2,60,4,4,1,1,1,0,0,Premium,Full,Gas,0,2,C,27,Summer,2021,349.6
PROP_007079,Lakeside,7.0,50,111,1.0,9,119,3,3,2,0,1,1,1,Standard,Never,Central,0,1,A,31,Summer,2022,700.8
PROP_007080,Forest Glen,0.5,741,325,1.0,46,381,5,2,2,1,1,1,0,Basic,Partial,Central,1,0,D,1,Summer,2022,1200.0
PROP_007081,Coastal Heights,2.8,351,54,1.0,5,210,3,3,2,0,1,0,1,Basic,Full,Central,0,2,E,7,Fall,2023,1200.0
PROP_007082,Pine Valley,12.9,80,78,1.0,4,192,3,3,2,0,1,1,0,Basic,Never,Electric,0,3,B,19,Fall,2022,752.9
PROP_007083,Hillcrest,2.1,246,164,1.0,3,136,2,2,2,1,1,0,1,Basic,Never,Central,1,0,D,1,Summer,2021,727.1
PROP_007084,Pine Valley,6.3,666,76,1.0,1,144,3,2,3,0,1,0,0,Standard,Partial,Electric,0,2,D,25,Summer,2022,695.6
PROP_007085,Maple Heights,3.9,50,30,1.0,3,84,2,3,2,1,1,0,0,Standard,Full,Electric,0,1,F,27,Spring,2022,445.9
PROP_007086,Downtown,2.5,510,30,1.0,4,63,3,2,2,0,1,1,1,Standard,Full,Central,0,1,D,25,Summer,2022,617.1
PROP_007087,Garden City,2.0,177,103,1.0,3,102,3,4,1,0,1,1,0,Basic,Partial,Central,1,1,F,7,Fall,2021,412.7
PROP_007088,Coastal Heights,0.8,241,30,1.0,13,168,4,2,3,1,0,0,1,Standard,Never,Central,0,3,G,5,Summer,2022,1200.0
PROP_007089,Pine Valley,0.5,87,282,1.0,26,86,5,2,2,1,0,0,0,Standard,Full,Electric,0,1,G,6,Spring,2022,412.1
PROP_007090,Garden City,0.5,64,381,1.0,13,157,3,3,1,1,0,1,0,Premium,Partial,Central,0,0,C,12,Summer,2023,1200.0
PROP_007091,Pine Valley,1.4,347,280,1.0,35,156,5,1,2,1,1,1,0,Basic,Partial,Electric,0,0,D,29,Fall,2023,509.7
PROP_007092,Elmwood,0.5,103,169,1.0,4,236,3,2,3,1,0,1,1,Basic,Partial,Central,0,2,E,7,Spring,2022,947.3
PROP_007093,Prairie Meadows,0.5,663,614,1.0,30,73,2,2,2,1,1,0,1,Standard,Never,Central,0,3,E,29,Winter,2020,157.5
PROP_007094,Mountain View,3.6,192,77,1.0,1,237,3,2,2,0,0,1,0,Basic,Partial,Electric,1,2,E,92,Summer,2022,1200.0
PROP_007095,Garden City,6.2,139,228,1.0,9,122,3,1,1,0,0,0,1,Premium,Full,Central,1,0,D,45,Spring,2022,604.0
PROP_007096,Downtown,1.2,198,53,1.0,16,121,4,2,2,1,1,1,0,Basic,Partial,Electric,0,0,B,1,Spring,2021,656.6
PROP_007097,Mountain View,3.0,113,30,1.0,26,127,4,3,1,0,1,1,1,Premium,Full,Central,1,2,D,9,Spring,2021,1200.0
PROP_007098,Cedar Park,5.1,118,710,1.0,32,60,2,4,1,1,1,0,1,Standard,Never,Central,0,1,D,29,Spring,2022,221.8
PROP_007099,Hillcrest,0.8,90,342,1.0,0,130,4,4,2,1,1,1,1,Standard,Never,Central,0,1,E,15,Fall,2021,1189.7
PROP_007100,Forest Glen,0.9,2136,119,1.0,5,166,3,3,2,1,1,0,0,Basic,Never,Central,0,0,C,46,Fall,2023,448.0
PROP_007101,Downtown,0.5,398,44,1.0,20,121,4,3,2,1,1,0,0,Standard,Full,Central,0,0,C,40,Fall,2022,975.2
PROP_007102,Lakeside,2.4,217,58,1.0,5,66,5,2,2,1,0,1,1,Standard,Partial,Gas,0,2,B,28,Fall,2021,350.5
PROP_007103,Riverside,0.5,58,74,1.0,27,96,6,1,2,0,1,0,0,Standard,Never,Central,1,2,C,41,Spring,2022,488.8
PROP_007104,Downtown,0.5,328,120,1.0,6,134,4,2,2,1,1,0,1,Standard,Partial,Electric,0,1,D,32,Spring,2022,1117.6
PROP_007105,Coastal Heights,0.5,135,30,1.0,5,108,5,2,2,0,1,0,0,Premium,Full,Electric,0,2,D,9,Spring,2021,1200.0
PROP_007106,Elmwood,2.7,235,277,1.0,3,94,2,4,1,1,0,1,1,Basic,Full,Electric,0,3,E,11,Spring,2023,508.8
PROP_007107,Hillcrest,0.7,266,63,1.0,34,84,3,3,2,1,1,0,1,Standard,Partial,Central,0,2,A,12,Fall,2023,645.4
PROP_007108,Coastal Heights,2.9,534,85,1.0,0,121,3,3,1,1,0,0,0,Premium,Never,Central,0,2,E,104,Winter,2021,857.0
PROP_007109,Hillcrest,1.9,171,30,1.0,59,234,4,1,2,1,0,0,1,Premium,Full,Electric,1,2,C,18,Spring,2021,1200.0
PROP_007110,Sunset District,5.5,109,46,1.0,4,329,4,4,3,0,1,1,0,Premium,Never,Gas,0,0,E,21,Spring,2021,1200.0
PROP_007111,Sunset District,7.4,317,220,1.0,16,135,4,1,1,0,0,0,1,Standard,Full,Gas,0,2,B,17,Winter,2021,623.6
PROP_007112,Pine Valley,2.2,1626,528,1.0,36,118,3,4,2,1,0,0,0,Premium,Never,Central,0,2,E,45,Spring,2023,673.9
PROP_007113,Downtown,2.6,251,38,1.0,16,50,3,2,2,1,1,0,1,Standard,Never,Central,1,0,D,7,Spring,2022,337.7
PROP_007114,Forest Glen,1.7,169,598,1.0,12,177,4,1,2,1,1,0,1,Basic,Full,Central,1,1,A,2,Winter,2020,676.3
PROP_007115,Coastal Heights,0.5,497,125,1.0,11,50,4,3,3,1,0,1,1,Premium,Partial,Electric,0,0,E,10,Spring,2020,506.6
PROP_007116,Downtown,6.0,856,30,1.0,13,185,4,2,2,1,1,1,1,Standard,Partial,Central,0,1,F,1,Summer,2022,1200.0
PROP_007117,Mountain View,7.8,406,30,1.0,6,196,3,2,1,0,0,0,0,Basic,Full,Electric,1,0,D,20,Winter,2022,611.6
PROP_007118,Cedar Park,2.0,1123,273,1.0,21,211,3,3,2,1,0,0,1,Basic,Full,Gas,0,2,B,7,Summer,2023,1078.9
PROP_007119,Hillcrest,3.3,50,241,1.0,11,97,4,3,2,1,1,0,0,Basic,Partial,Central,1,0,G,12,Summer,2022,553.1
PROP_007120,Elmwood,0.6,273,30,1.0,24,50,3,3,2,1,0,1,1,Standard,Never,Central,0,2,C,5,Spring,2021,192.8
PROP_007121,Mountain View,0.7,247,213,1.0,0,169,4,3,2,1,0,0,0,Basic,Partial,Central,0,2,B,7,Spring,2023,1164.2
PROP_007122,Mountain View,3.7,137,130,1.0,7,50,1,3,2,1,0,0,0,Basic,Never,Central,0,1,C,24,Winter,2023,195.6
PROP_007123,Hillcrest,1.5,141,70,1.0,15,146,3,4,3,1,1,1,1,Basic,Full,Central,0,0,B,22,Winter,2021,1054.5
PROP_007124,Pine Valley,5.8,302,372,1.0,7,191,6,3,1,1,0,1,0,Standard,Partial,Central,0,3,E,29,Summer,2023,1093.7
PROP_007125,Garden City,0.9,589,133,1.0,100,112,3,2,2,1,1,0,0,Basic,Never,Electric,0,0,C,75,Spring,2022,302.6
PROP_007126,Elmwood,17.8,410,38,1.0,6,93,3,4,2,1,0,0,0,Standard,Full,Gas,0,1,E,18,Fall,2023,251.1
PROP_007127,Coastal Heights,1.5,411,43,1.0,17,110,3,4,1,1,0,0,1,Basic,Partial,Central,0,3,B,55,Summer,2021,698.7
PROP_007128,Hillcrest,0.7,50,30,1.0,33,50,1,3,1,1,0,1,0,Standard,Partial,Central,1,2,F,34,Spring,2022,263.7
PROP_007129,Pine Valley,1.0,687,32,1.0,15,123,6,2,1,0,0,1,1,Standard,Partial,Gas,0,0,A,118,Summer,2020,545.1
PROP_007130,Lakeside,0.5,260,54,1.0,6,143,2,1,2,1,1,0,0,Premium,Partial,Central,0,0,C,22,Spring,2021,964.6
PROP_007131,Oakwood,3.6,50,814,1.0,3,118,3,2,2,1,1,0,1,Basic,Never,Central,1,2,D,26,Winter,2020,423.7
PROP_007132,Hillcrest,8.5,50,96,1.0,7,105,5,4,2,0,0,1,1,Standard,Partial,Gas,1,1,A,4,Summer,2022,1038.3
PROP_007133,Downtown,8.9,641,30,1.0,27,84,4,3,2,1,1,0,1,Basic,Partial,Electric,0,2,G,114,Fall,2021,343.1
PROP_007134,Pine Valley,0.5,717,558,1.0,12,110,3,3,1,0,0,0,0,Basic,Never,Electric,0,2,E,103,Summer,2021,317.0
PROP_007135,Lakeside,6.6,271,77,1.0,30,354,4,3,2,1,0,0,1,Basic,Never,Gas,1,3,A,46,Spring,2023,1200.0
PROP_007136,Riverside,1.4,50,200,1.0,3,500,6,2,2,0,1,0,1,Basic,Partial,Central,1,2,A,18,Summer,2022,1200.0
PROP_007137,Oakwood,4.8,378,92,1.0,36,85,3,3,2,1,1,0,0,Basic,Never,Central,0,0,E,59,Spring,2022,227.0
PROP_007138,Forest Glen,15.8,50,408,1.0,10,149,3,3,2,1,0,0,1,Premium,Full,Electric,1,2,F,32,Summer,2021,595.6
PROP_007139,Cedar Park,5.3,530,94,1.0,23,128,3,3,2,1,0,0,0,Standard,Never,Central,0,2,D,154,Winter,2023,434.9
PROP_007140,Sunset District,2.0,426,73,1.0,3,87,4,2,3,0,0,1,1,Basic,Never,Central,0,1,D,5,Spring,2022,488.3
PROP_007141,Cedar Park,3.1,153,571,1.0,9,134,3,2,2,1,0,0,0,Standard,Partial,Central,0,2,B,88,Summer,2020,533.3
PROP_007142,Pine Valley,5.0,182,40,1.0,19,94,4,4,2,1,1,1,0,Basic,Partial,Electric,0,2,E,45,Summer,2020,391.8
PROP_007143,Garden City,2.7,240,30,1.0,4,186,3,3,1,1,0,1,0,Standard,Never,Central,1,3,B,16,Summer,2021,1182.2
PROP_007144,Sunset District,4.7,388,30,1.0,1,372,2,2,2,1,0,0,0,Basic,Partial,Electric,1,2,C,2,Winter,2022,1200.0
PROP_007145,Prairie Meadows,0.5,1944,288,1.0,0,367,2,1,2,0,0,0,1,Basic,Never,Electric,0,1,C,4,Fall,2020,636.2
PROP_007146,Downtown,1.8,183,30,1.0,34,126,2,2,1,1,1,1,1,Standard,Full,Central,1,2,B,9,Summer,2023,1200.0
PROP_007147,Oakwood,1.6,566,35,1.0,18,208,4,3,1,1,0,0,0,Basic,Partial,Central,0,0,C,12,Winter,2020,541.8
PROP_007148,Downtown,2.9,50,30,1.0,13,125,4,2,2,1,1,0,1,Standard,Partial,Central,0,3,C,26,Spring,2023,1012.9
PROP_007149,Cedar Park,10.0,638,138,1.0,8,312,3,3,2,1,1,0,1,Premium,Never,Central,0,2,E,9,Winter,2021,1200.0
PROP_007150,Pine Valley,1.2,693,33,1.0,1,79,3,3,1,1,0,1,1,Standard,Never,Gas,0,2,D,18,Spring,2022,406.4
PROP_007151,Garden City,2.5,177,53,1.0,8,106,3,3,2,0,1,0,1,Standard,Full,Central,0,2,D,6,Fall,2021,659.9
PROP_007152,Oakwood,0.5,299,227,1.0,7,93,2,1,2,1,1,0,0,Standard,Never,Electric,1,3,G,41,Summer,2020,316.7
PROP_007153,Hillcrest,7.7,197,128,1.0,57,91,4,3,1,1,0,1,0,Premium,Partial,Central,1,1,C,5,Fall,2023,744.5
PROP_007154,Prairie Meadows,0.6,559,37,1.0,0,89,3,3,1,1,0,0,0,Basic,Partial,Central,1,0,F,62,Summer,2021,272.9
PROP_007155,Lakeside,1.6,135,137,1.0,28,54,3,3,2,1,1,1,0,Basic,Partial,Electric,0,2,D,6,Summer,2020,284.1
PROP_007156,Garden City,0.5,152,30,1.0,0,101,5,3,2,1,0,0,0,Standard,Never,Central,0,0,B,8,Spring,2020,623.1
PROP_007157,Downtown,2.2,389,30,1.0,71,82,3,2,1,1,1,1,0,Standard,Partial,Gas,0,1,D,16,Summer,2022,366.7
PROP_007158,Cedar Park,0.8,1245,30,1.0,8,101,3,3,2,1,1,0,0,Premium,Full,Central,0,2,E,20,Summer,2020,684.2
PROP_007159,Mountain View,1.1,319,39,1.0,4,159,3,3,3,1,0,0,0,Standard,Full,Central,0,1,E,55,Winter,2022,1200.0
PROP_007160,Forest Glen,5.3,789,149,1.0,12,157,1,3,2,0,1,0,1,Premium,Never,Central,1,0,G,68,Summer,2023,601.9
PROP_007161,Prairie Meadows,2.6,1056,528,1.0,26,112,4,3,2,1,1,0,0,Premium,Partial,Central,0,3,A,11,Summer,2021,661.7
PROP_007162,Lakeside,5.8,103,30,1.0,5,124,5,3,2,1,1,1,1,Standard,Partial,Central,1,3,C,53,Summer,2023,1200.0
PROP_007163,Pine Valley,0.6,1585,199,1.0,1,179,4,3,2,0,1,1,1,Premium,Partial,Central,0,0,G,50,Summer,2021,987.9
PROP_007164,Garden City,4.9,264,30,1.0,13,187,6,2,2,1,1,0,0,Standard,Partial,Gas,0,2,C,4,Winter,2021,922.4
PROP_007165,Elmwood,4.6,530,30,1.0,23,119,2,3,2,0,1,0,1,Basic,Partial,Central,0,1,B,20,Summer,2022,380.4
PROP_007166,Maple Heights,0.5,59,65,1.0,6,119,5,4,1,1,0,0,1,Premium,Full,Electric,0,1,C,43,Summer,2023,1200.0
PROP_007167,Garden City,2.8,323,110,1.0,7,205,6,3,2,1,1,1,1,Standard,Partial,Electric,0,0,C,17,Summer,2022,1200.0
PROP_007168,Prairie Meadows,0.5,249,221,1.0,16,99,4,2,1,1,1,1,1,Standard,Partial,Gas,1,1,E,14,Fall,2023,399.7
PROP_007169,Garden City,0.5,963,207,1.0,35,361,4,2,1,1,1,0,1,Premium,Never,Central,0,1,D,24,Spring,2023,1200.0
PROP_007170,Forest Glen,5.4,98,93,1.0,1,147,4,2,2,1,0,0,1,Standard,Never,Central,0,1,D,65,Spring,2021,593.0
PROP_007171,Garden City,1.8,230,30,1.0,1,211,3,2,2,1,0,0,1,Standard,Partial,Central,1,1,F,13,Summer,2023,1200.0
PROP_007172,Pine Valley,4.1,752,481,1.0,3,119,4,2,1,1,1,1,0,Basic,Partial,Central,0,2,A,66,Fall,2023,558.1
PROP_007173,Sunset District,0.5,530,48,1.0,36,158,5,2,2,1,0,0,0,Standard,Partial,Electric,1,2,G,26,Fall,2022,838.3
PROP_007174,Pine Valley,3.7,265,61,1.0,0,77,3,3,1,1,0,1,0,Basic,Full,Electric,0,0,C,56,Summer,2020,329.1
PROP_007175,Garden City,1.6,251,221,1.0,22,159,2,3,2,1,1,0,1,Premium,Full,Central,1,0,D,22,Fall,2022,1200.0
PROP_007176,Coastal Heights,5.0,190,30,1.0,58,50,4,3,1,0,1,1,1,Basic,Never,Gas,1,0,F,41,Spring,2021,195.8
PROP_007177,Elmwood,3.3,673,30,1.0,52,162,4,2,2,1,1,0,0,Basic,Never,Central,0,1,D,1,Summer,2022,339.4
PROP_007178,Garden City,9.6,59,30,1.0,0,79,2,3,1,1,0,0,0,Standard,Never,Central,0,2,E,2,Fall,2022,234.6
PROP_007179,Riverside,2.6,50,30,1.0,9,123,3,2,3,1,0,1,0,Basic,Never,Electric,1,2,E,8,Summer,2022,592.8
PROP_007180,Oakwood,7.2,243,438,1.0,6,50,3,3,1,0,0,0,1,Standard,Never,Gas,1,1,D,28,Spring,2020,167.4
PROP_007181,Coastal Heights,1.1,711,89,1.0,11,316,4,3,2,0,0,0,0,Standard,Never,Gas,0,1,G,10,Spring,2022,1200.0
PROP_007182,Cedar Park,0.5,223,227,1.0,8,253,4,2,2,0,0,1,0,Premium,Partial,Central,0,3,E,10,Spring,2020,1200.0
PROP_007183,Downtown,1.8,74,30,1.0,18,68,3,3,1,0,1,1,0,Standard,Never,Gas,1,0,G,2,Spring,2022,364.2
PROP_007184,Prairie Meadows,8.3,3000,550,1.0,3,248,1,1,2,0,1,0,1,Basic,Full,Central,0,2,B,5,Spring,2022,472.5
PROP_007185,Oakwood,3.4,164,128,1.0,35,234,3,2,1,1,0,1,1,Standard,Full,Central,0,1,C,54,Summer,2022,1200.0
PROP_007186,Garden City,5.5,58,69,1.0,39,139,3,3,1,1,1,0,1,Premium,Never,Central,0,2,D,1,Spring,2020,843.7
PROP_007187,Oakwood,7.6,70,82,1.0,32,98,4,2,1,1,0,0,0,Standard,Never,Central,0,3,F,26,Summer,2020,318.4
PROP_007188,Cedar Park,6.9,414,193,1.0,21,183,5,2,2,1,1,1,0,Basic,Partial,Electric,0,2,F,51,Spring,2023,724.7
PROP_007189,Mountain View,1.8,119,37,1.0,1,148,1,1,1,1,1,0,0,Basic,Never,Central,0,2,B,6,Summer,2023,719.5
PROP_007190,Sunset District,1.3,384,256,1.0,1,65,4,4,2,1,1,0,1,Standard,Partial,Central,0,0,E,12,Spring,2022,509.7
PROP_007191,Mountain View,4.7,238,54,1.0,12,129,5,3,2,1,1,0,0,Standard,Never,Electric,1,2,D,1,Winter,2023,1139.2
PROP_007192,Garden City,2.1,282,226,1.0,0,173,4,2,1,1,0,0,0,Basic,Never,Central,0,1,D,5,Fall,2021,639.7
PROP_007193,Lakeside,0.5,617,38,1.0,9,50,4,2,2,1,1,0,0,Premium,Partial,Central,0,1,A,13,Summer,2022,430.5
PROP_007194,Maple Heights,6.2,135,33,1.0,14,102,3,3,1,0,1,1,0,Premium,Never,Gas,1,1,A,4,Spring,2022,652.0
PROP_007195,Cedar Park,2.0,424,350,1.0,17,96,3,1,2,1,0,0,0,Basic,Full,Electric,0,1,F,200,Summer,2020,241.4
PROP_007196,Oakwood,13.6,98,405,1.0,37,108,2,2,2,1,1,0,0,Standard,Full,Electric,0,2,A,23,Summer,2021,421.6
PROP_007197,Riverside,0.7,330,205,1.0,1,162,4,2,2,1,0,0,0,Premium,Partial,Central,0,0,C,82,Winter,2022,1200.0
PROP_007198,Hillcrest,10.8,50,30,1.0,46,105,4,3,2,0,1,0,0,Standard,Full,Gas,1,0,G,21,Fall,2021,446.9
PROP_007199,Riverside,6.1,139,51,1.0,18,53,2,2,2,1,1,1,1,Standard,Never,Central,1,3,C,33,Spring,2020,305.7
PROP_007200,Cedar Park,0.6,234,45,1.0,11,67,4,1,1,1,1,0,0,Standard,Never,Central,0,2,F,22,Summer,2021,160.0
PROP_007201,Prairie Meadows,16.1,536,171,1.0,13,58,4,4,2,0,1,0,0,Premium,Partial,Electric,1,1,E,21,Summer,2021,240.1
PROP_007202,Cedar Park,4.2,169,30,1.0,0,106,3,2,1,1,0,0,0,Standard,Never,Electric,1,1,C,21,Winter,2022,426.1
PROP_007203,Prairie Meadows,4.3,398,194,1.0,10,107,3,1,1,1,1,1,0,Basic,Partial,Gas,0,2,C,10,Summer,2022,276.3
PROP_007204,Sunset District,0.9,198,59,1.0,2,193,3,1,2,1,0,1,1,Basic,Partial,Central,1,1,B,12,Fall,2020,952.7
PROP_007205,Forest Glen,0.5,50,104,1.0,7,190,3,2,2,1,1,0,0,Premium,Full,Gas,0,1,D,5,Spring,2023,1200.0
PROP_007206,Sunset District,3.5,72,165,1.0,22,201,4,2,2,1,1,1,0,Basic,Never,Central,0,2,E,6,Summer,2021,873.4
PROP_007207,Coastal Heights,0.5,285,34,1.0,1,68,3,3,3,1,1,0,1,Standard,Partial,Electric,0,1,D,1,Summer,2021,620.4
PROP_007208,Pine Valley,6.3,293,117,1.0,91,283,2,2,2,1,1,0,1,Standard,Partial,Electric,0,3,F,80,Spring,2022,892.2
PROP_007209,Garden City,10.8,574,305,1.0,21,57,2,3,3,1,0,1,0,Basic,Never,Gas,1,2,B,18,Summer,2022,218.0
PROP_007210,Sunset District,3.5,80,30,1.0,20,119,4,2,2,0,1,1,1,Standard,Partial,Central,1,2,C,23,Spring,2023,838.5
PROP_007211,Oakwood,6.4,50,41,1.0,30,210,2,2,2,1,1,1,0,Basic,Partial,Gas,1,0,D,45,Summer,2023,783.0
PROP_007212,Hillcrest,4.1,209,181,1.0,4,215,3,2,2,0,1,0,0,Premium,Never,Central,0,2,B,19,Spring,2022,1200.0
PROP_007213,Riverside,9.6,316,30,1.0,35,272,3,3,2,1,1,0,1,Basic,Never,Central,0,0,C,95,Spring,2022,827.9
PROP_007214,Elmwood,2.9,521,230,1.0,10,243,3,2,2,1,1,0,1,Basic,Partial,Central,0,1,E,64,Winter,2020,580.4
